       1.0000000        11.681300       0.22499909 
       2.0000000        7.7875600       0.14999990 
       3.0000000        3.8937800      0.074999952 
       4.0000000        1.2979300      0.025000048 
       5.0000000        -1.2979300      -0.025000048 
       6.0000000        -3.8937800      -0.074999952 
       7.0000000        -7.7875600       -0.14999990 
       8.0000000        -11.681300       -0.22499909 
       9.0000000        -15.575100       -0.29999942 
       10.000000        -18.171000       -0.35000028 
       11.000000        -22.064800       -0.42500063 
       12.000000        -25.958500       -0.49999904 
       13.000000        -29.852301       -0.57499939 
       14.000000        -33.746101       -0.64999974 
       15.000000        -36.341999       -0.70000056 
       16.000000        -40.235699       -0.77499896 
       17.000000        -44.129501       -0.84999935 
       18.000000        -46.725399       -0.90000017 
       19.000000        -49.321201       -0.94999916 
       20.000000        -50.619202       -0.97500056 
       21.000000        -53.215000        -1.0249995 
       22.000000        -55.810902        -1.0750004 
       23.000000        -58.406700        1.1249993 
       24.000000        -61.002602        1.1750002 
