    0.0015488334        3458.3385 
    0.0020943057        4788.1390 
    0.0023953920        5401.9292 
    0.0025456549        5553.8036 
    0.0026512588        5528.5525 
    0.0027471601        5496.5582 
    0.0027861728        5370.9424 
    0.0027854702        5207.9295 
    0.0028070037        5111.0944 
    0.0028535801        5088.4640 
    0.0028697282        5051.6173 
    0.0028469113        4985.6260 
    0.0028366327        4937.2889 
    0.0028559290        4939.8891 
    0.0028341059        4882.1474 
    0.0027725914        4765.1427 
    0.0026911041        4609.1623 
    0.0026511590        4510.4659 
    0.0025610389        4320.5597 
    0.0024255841        4041.8740 
    0.0022802739        3720.5443 
    0.0021509391        3403.5972 
    0.0019596304        2944.7325 
    0.0017533961        2468.4622 
